,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000238961,102.9383976,-1.233722378,0.286478402,-4.306510954,1.66E-05,0.000254044,SNORA47
ENSG00000152049,100.5560079,2.125263146,0.493596196,4.30567165,1.66E-05,0.000254775,KCNE4
ENSG00000078814,73.23517766,-1.635801249,0.379971554,-4.305062398,1.67E-05,0.000255243,MYH7B
ENSG00000149485,306.9155576,2.063979164,0.479995692,4.299995185,1.71E-05,0.000260911,FADS1
ENSG00000164761,258.9837941,1.866567368,0.434183128,4.299032474,1.72E-05,0.000261807,TNFRSF11B
ENSG00000070778,1156.18058,-1.276723877,0.297046398,-4.298062144,1.72E-05,0.000262715,PTPN21
ENSG00000171033,118.9940769,2.015549626,0.469015912,4.297401375,1.73E-05,0.000263258,PKIA
ENSG00000118492,22.41205968,-2.493464298,0.581173184,-4.290398052,1.78E-05,0.000271452,ADGB
ENSG00000104290,293.3659148,1.055756993,0.246101302,4.289928512,1.79E-05,0.000271778,FZD3
ENSG00000207940,6.770300074,-3.380349617,0.788051435,-4.289503791,1.79E-05,0.000271803,MIR567
ENSG00000155846,2879.514013,-1.459948996,0.340343013,-4.289639982,1.79E-05,0.000271803,PPARGC1B
ENSG00000163053,612.3338057,1.377525638,0.321224254,4.288361238,1.80E-05,0.00027272,SLC16A14
ENSG00000120915,2298.273509,-1.63968353,0.382357512,-4.288351818,1.80E-05,0.00027272,EPHX2
ENSG00000163032,116.4377705,2.338933815,0.545450547,4.288076758,1.80E-05,0.00027281,VSNL1
ENSG00000073417,3060.710978,-1.109198523,0.25871358,-4.287361033,1.81E-05,0.000273194,PDE8A
ENSG00000167613,742.4050059,2.356094903,0.549531157,4.287463731,1.81E-05,0.000273194,LAIR1
ENSG00000167757,74.519352,3.058810222,0.713829505,4.285071156,1.83E-05,0.000275773,KLK11
ENSG00000197721,16.46466627,2.540954943,0.593182502,4.283597265,1.84E-05,0.000277357,CR1L
ENSG00000151726,2781.749554,2.900955559,0.677321057,4.282984453,1.84E-05,0.000277871,ACSL1
ENSG00000131652,647.2626862,-0.6657855,0.155460461,-4.282667732,1.85E-05,0.000278015,THOC6
ENSG00000184381,325.9264254,-1.003703649,0.234402865,-4.281959816,1.85E-05,0.00027865,PLA2G6
ENSG00000100490,352.7641309,-1.389766975,0.324633398,-4.281035106,1.86E-05,0.000279554,CDKL1
ENSG00000127578,25.63896933,-2.933186596,0.685221863,-4.280637785,1.86E-05,0.000279554,WFIKKN1
ENSG00000138759,912.7783264,-2.438582327,0.569656111,-4.280797272,1.86E-05,0.000279554,FRAS1
ENSG00000157020,4104.526508,0.756453686,0.176757656,4.279609179,1.87E-05,0.000280597,SEC13
ENSG00000105771,729.3457859,0.417838859,0.097703757,4.276589482,1.90E-05,0.000284173,SMG9
ENSG00000106069,569.2662943,-0.839870402,0.196398786,-4.276352318,1.90E-05,0.000284221,CHN2
ENSG00000167895,810.1079544,0.912487033,0.213450266,4.274939783,1.91E-05,0.000285517,TMC8
ENSG00000144136,5059.97657,-1.075792031,0.251650756,-4.274940594,1.91E-05,0.000285517,SLC20A1
ENSG00000182782,217.0820171,4.090459466,0.957127702,4.273682035,1.92E-05,0.000286876,HCAR2
ENSG00000170525,6183.346795,2.091670659,0.489526201,4.272847202,1.93E-05,0.000287695,PFKFB3
ENSG00000055732,34.27652527,-2.168755314,0.507994135,-4.269252659,1.96E-05,0.00029211,MCOLN3
ENSG00000160791,673.809448,2.156721012,0.505273098,4.268426364,1.97E-05,0.000292932,CCR5
ENSG00000154127,519.8792129,1.53704513,0.360123898,4.268100891,1.97E-05,0.000293098,UBASH3B
ENSG00000153551,322.3200904,1.50222262,0.352161941,4.265715421,1.99E-05,0.000295984,CMTM7
ENSG00000176834,3203.739479,-1.707096749,0.400568676,-4.261683079,2.03E-05,0.000301108,VSIG10
ENSG00000158481,178.3825825,1.308449977,0.307105589,4.260586663,2.04E-05,0.00030201,CD1C
ENSG00000161013,8422.307881,-1.118728978,0.262586598,-4.260419182,2.04E-05,0.00030201,MGAT4B
ENSG00000182287,335.1118785,1.821768967,0.427564866,4.260801367,2.04E-05,0.00030201,AP1S2
ENSG00000112699,4098.741249,1.280491837,0.30072651,4.25799454,2.06E-05,0.000305033,GMDS
ENSG00000104866,1083.761913,-0.459436133,0.107920144,-4.257186049,2.07E-05,0.000305867,PPP1R37
ENSG00000170631,282.2784988,-0.762489754,0.179150555,-4.256139493,2.08E-05,0.000307029,ZNF16
ENSG00000106077,1910.547615,-1.154337097,0.271239168,-4.255790585,2.08E-05,0.000307237,ABHD11
ENSG00000170088,778.1194772,-1.039734015,0.244330418,-4.255442371,2.09E-05,0.000307414,TMEM192
ENSG00000146021,219.9306221,0.980500716,0.230420526,4.255266381,2.09E-05,0.000307414,KLHL3
ENSG00000130529,7156.370519,-1.122903245,0.263936748,-4.254440703,2.10E-05,0.000307867,TRPM4
ENSG00000073711,1047.418479,-1.489806793,0.350172623,-4.254492479,2.10E-05,0.000307867,PPP2R3A
ENSG00000253598,323.6107458,-2.1533646,0.506156566,-4.254344893,2.10E-05,0.000307867,SLC10A5
ENSG00000185250,29.24228934,-2.383761529,0.56042561,-4.253484294,2.10E-05,0.000308781,PPIL6
ENSG00000176658,18259.97378,-1.238915118,0.291310876,-4.252896882,2.11E-05,0.000309321,MYO1D
ENSG00000169432,542.1146489,-1.991396872,0.468296364,-4.252428647,2.11E-05,0.000309425,SCN9A
ENSG00000199032,17.38409766,-2.742373894,0.644872626,-4.252582271,2.11E-05,0.000309425,MIR425
ENSG00000149527,178.599334,-1.450619792,0.341188079,-4.251671973,2.12E-05,0.000309929,PLCH2
ENSG00000104974,146.9376845,4.964021146,1.167545795,4.251671469,2.12E-05,0.000309929,LILRA1
ENSG00000198286,890.8803717,1.258538295,0.296122829,4.250054951,2.14E-05,0.000311901,CARD11
ENSG00000101680,518.3846598,-1.915135097,0.450750458,-4.248770165,2.15E-05,0.000313421,LAMA1
ENSG00000203710,645.5286313,2.149346184,0.505983653,4.24785696,2.16E-05,0.000314426,CR1
ENSG00000164175,27.04525346,-5.504327673,1.296722955,-4.244798515,2.19E-05,0.000318467,SLC45A2
ENSG00000085721,1604.611089,-0.559273463,0.131885401,-4.240601759,2.23E-05,0.000324198,RRN3
ENSG00000196511,858.7985681,1.748071589,0.412305685,4.239746508,2.24E-05,0.000325152,TPK1
ENSG00000197279,1229.570846,-1.947002771,0.45926799,-4.239360926,2.24E-05,0.000325428,ZNF165
ENSG00000172031,15.99012143,2.972123265,0.701380596,4.237532778,2.26E-05,0.000327803,EPHX4
ENSG00000123130,891.0959586,1.162196769,0.274285858,4.237173505,2.26E-05,0.000328042,ACOT9
ENSG00000027075,1452.060696,1.209987642,0.285713659,4.234966028,2.29E-05,0.000330994,PRKCH
ENSG00000172243,503.7309848,3.329396964,0.786231321,4.234627743,2.29E-05,0.000331205,CLEC7A
ENSG00000140379,1378.489043,3.167808263,0.748107363,4.234430004,2.29E-05,0.000331209,BCL2A1
ENSG00000091527,10069.44969,0.874719047,0.206667935,4.232485539,2.31E-05,0.000333797,CDV3
ENSG00000130037,21.24360175,3.328248558,0.786813676,4.230033943,2.34E-05,0.000336998,KCNA5
ENSG00000141232,2976.287217,-0.842543714,0.199185254,-4.229950245,2.34E-05,0.000336998,TOB1
ENSG00000162545,3400.288731,-1.630895963,0.385830285,-4.226977581,2.37E-05,0.000341049,CAMK2N1
ENSG00000278249,12137.96882,-0.766932871,0.181442164,-4.226872383,2.37E-05,0.000341049,SCARNA2
ENSG00000152207,60.64338878,2.490087518,0.589141562,4.226636987,2.37E-05,0.000341112,CYSLTR2
ENSG00000260691,82.2636528,-2.538785751,0.601001696,-4.224257215,2.40E-05,0.000344439,ANKRD20A1
ENSG00000172831,20195.83296,-1.511585529,0.357986363,-4.222466795,2.42E-05,0.000346889,CES2
ENSG00000184731,1362.159026,-1.544727297,0.365907205,-4.221636731,2.43E-05,0.00034787,FAM110C
ENSG00000239713,643.0360095,1.792041056,0.424560027,4.220936837,2.43E-05,0.000348652,APOBEC3G
ENSG00000255398,285.8148058,4.284899841,1.015223367,4.220647377,2.44E-05,0.0003488,HCAR3
ENSG00000205890,276.7075884,-1.595403142,0.378225922,-4.218122154,2.46E-05,0.000352426,LOC100128770
ENSG00000132185,550.4795269,2.091920297,0.496194344,4.215929349,2.49E-05,0.000355259,FCRLA
ENSG00000213402,1049.611594,1.490067903,0.353430628,4.216012376,2.49E-05,0.000355259,PTPRCAP
ENSG00000116833,2456.622786,-1.404308156,0.333217024,-4.214394992,2.50E-05,0.000357377,NR5A2
ENSG00000168032,62.91462071,2.685175113,0.637312084,4.21328134,2.52E-05,0.000358837,ENTPD3
ENSG00000147697,15.8304085,4.22438059,1.003221322,4.210816193,2.54E-05,0.000362466,GSDMC
ENSG00000131725,1164.376575,0.82077808,0.194996792,4.209187605,2.56E-05,0.000364777,WDR44
ENSG00000104814,602.4886891,1.453121859,0.345286042,4.208458153,2.57E-05,0.000365644,MAP4K1
ENSG00000242247,3493.06236,1.350205858,0.320932641,4.207131611,2.59E-05,0.000367483,ARFGAP3
ENSG00000147408,378.9955578,2.014142522,0.478824552,4.206431171,2.59E-05,0.000368309,CSGALNACT1
ENSG00000074800,17647.87156,0.925563934,0.220092258,4.205345267,2.61E-05,0.000369768,ENO1
ENSG00000291082,486.6047285,-0.819063282,0.194835725,-4.203866014,2.62E-05,0.000371878,HERC2P9
ENSG00000165138,773.2650974,-0.647041806,0.153938066,-4.203260575,2.63E-05,0.000372558,ANKS6
ENSG00000165895,961.9381084,-1.483179725,0.352970423,-4.201994353,2.65E-05,0.00037433,ARHGAP42
ENSG00000254521,220.4450752,4.993477978,1.188418574,4.201783857,2.65E-05,0.000374361,SIGLEC12
ENSG00000127946,785.9840988,1.703831191,0.40566428,4.200101596,2.67E-05,0.000376834,HIP1
ENSG00000198353,14.96922347,2.871149979,0.684254398,4.196027076,2.72E-05,0.000383349,HOXC4
ENSG00000204614,161.8594485,3.297376779,0.785976435,4.195261631,2.73E-05,0.000384321,TRIM40
ENSG00000077420,585.2295001,1.391565529,0.33176107,4.194481073,2.73E-05,0.000385321,APBB1IP
ENSG00000162601,771.0320662,-0.518191543,0.123573537,-4.193386019,2.75E-05,0.00038686,MYSM1
ENSG00000111341,497.6190885,2.416032069,0.576255173,4.19264274,2.76E-05,0.000387803,MGP
ENSG00000172292,5937.105622,-0.907500334,0.216503729,-4.191615252,2.77E-05,0.000389236,CERS6
ENSG00000143643,1087.877979,-0.551619146,0.131641462,-4.19031465,2.79E-05,0.000390815,TTC13
ENSG00000180447,51.56373646,3.373205941,0.804969985,4.190474182,2.78E-05,0.000390815,GAS1
ENSG00000110880,3953.145833,0.855719101,0.20426125,4.189336461,2.80E-05,0.000391541,CORO1C
ENSG00000253497,3454.480547,3.726497418,0.889478948,4.189528518,2.80E-05,0.000391541,IGKV1-13
ENSG00000169756,2032.300653,1.534895608,0.366382825,4.189321947,2.80E-05,0.000391541,LIMS1
ENSG00000143641,4505.041643,1.280165341,0.305671137,4.188047829,2.81E-05,0.000393415,GALNT2
ENSG00000162415,716.2141531,-1.284128044,0.306647328,-4.187638131,2.82E-05,0.000393688,ZSWIM5
ENSG00000258947,359.9430323,1.710230499,0.40843084,4.187319694,2.82E-05,0.000393688,TUBB3
ENSG00000211753,79.46941037,2.131086315,0.508929872,4.18738697,2.82E-05,0.000393688,TRBV28
ENSG00000100060,564.2750189,1.36064485,0.324959326,4.187123554,2.83E-05,0.0003937,MFNG
ENSG00000102934,724.1718014,-1.281455611,0.306081216,-4.186652248,2.83E-05,0.000394188,PLLP
ENSG00000123472,1330.532265,-0.721944192,0.172465893,-4.186011386,2.84E-05,0.000394973,ATPAF1
ENSG00000123612,387.9077311,-1.586064895,0.37900071,-4.184859959,2.85E-05,0.000396649,ACVR1C
ENSG00000182963,148.9792001,2.841616294,0.679085281,4.184476346,2.86E-05,0.000396658,GJC1
ENSG00000095203,6274.886274,-1.65717537,0.396022603,-4.18454744,2.86E-05,0.000396658,EPB41L4B
ENSG00000171860,357.7045345,2.312521493,0.552708847,4.183977705,2.86E-05,0.000397199,C3AR1
ENSG00000204176,110.025138,2.151102908,0.514232961,4.183129187,2.88E-05,0.000398024,SYT15
ENSG00000105352,23.64436118,4.668950312,1.116123392,4.183184715,2.87E-05,0.000398024,CEACAM4
ENSG00000263956,619.1979648,-0.944205213,0.225828611,-4.181069931,2.90E-05,0.000401313,NBPF11
ENSG00000099139,4552.791777,-1.352869304,0.32371682,-4.179175199,2.93E-05,0.000404336,PCSK5
ENSG00000173083,760.8182212,1.724340937,0.412648262,4.178718527,2.93E-05,0.000404813,HPSE
ENSG00000231925,3159.455607,0.828877977,0.198461342,4.176521081,2.96E-05,0.000408118,TAPBP
ENSG00000146411,148.2647703,-1.492548072,0.357368844,-4.176491877,2.96E-05,0.000408118,SLC2A12
ENSG00000203326,734.9572322,-0.980498606,0.23479854,-4.175914409,2.97E-05,0.000408817,ZNF525
ENSG00000271605,59.33882277,2.000176047,0.479009527,4.175649823,2.97E-05,0.000408955,MILR1
ENSG00000188566,1308.222254,-0.745221111,0.178528672,-4.174237684,2.99E-05,0.000411161,NDOR1
ENSG00000146094,383.5232774,2.221124306,0.532313002,4.172590748,3.01E-05,0.000413804,DOK3
ENSG00000137033,544.5845153,1.629882421,0.390663085,4.172092224,3.02E-05,0.000414369,IL33
ENSG00000134326,628.2374169,2.039492271,0.489014703,4.170615444,3.04E-05,0.000416721,CMPK2
ENSG00000197273,11978.94947,-3.124091158,0.749117376,-4.170362691,3.04E-05,0.00041684,GUCA2A
ENSG00000177494,76.01295318,2.552147979,0.612071275,4.169690824,3.05E-05,0.000417709,ZBED2
ENSG00000174125,518.8808194,1.780274242,0.42697403,4.169514108,3.05E-05,0.000417709,TLR1
ENSG00000283926,62.29023558,-2.36481513,0.567215103,-4.169168133,3.06E-05,0.000418,MIR192
ENSG00000137699,1014.665602,1.879044094,0.450746395,4.168739037,3.06E-05,0.000418445,TRIM29
ENSG00000142347,1136.080306,1.894164573,0.454521744,4.167379446,3.08E-05,0.000420603,MYO1F
ENSG00000168060,528.5889957,-2.767219508,0.664301742,-4.165606282,3.11E-05,0.000423539,NAALADL1
ENSG00000175115,984.5372422,1.081266191,0.259593899,4.165221892,3.11E-05,0.000423907,PACS1
ENSG00000167851,558.7400491,2.547787344,0.612051246,4.162702649,3.15E-05,0.000428263,CD300A
ENSG00000105122,770.2293639,1.192657712,0.286555101,4.162053681,3.15E-05,0.000429132,RASAL3
ENSG00000169896,589.9127316,2.313293639,0.555923241,4.161174544,3.17E-05,0.000430436,ITGAM
ENSG00000072849,939.8368555,0.736036502,0.176924951,4.160162257,3.18E-05,0.000431997,DERL2
ENSG00000163638,865.7398869,2.175654464,0.523003912,4.159920057,3.18E-05,0.000432103,ADAMTS9
ENSG00000137462,788.5360532,4.537653309,1.091201321,4.15840159,3.20E-05,0.000434631,TLR2
ENSG00000181631,117.0810057,2.445495589,0.588154955,4.157910375,3.21E-05,0.000435213,P2RY13
ENSG00000211639,6395.570824,5.348474081,1.28658901,4.157096041,3.22E-05,0.000436412,IGLV4-60
ENSG00000139173,348.4284769,-0.770350219,0.185350629,-4.156178065,3.24E-05,0.000437458,TMEM117
ENSG00000085514,195.9040459,2.688393974,0.646827271,4.156278031,3.23E-05,0.000437458,PILRA
ENSG00000116117,678.1033027,-1.648703689,0.39672977,-4.155734745,3.24E-05,0.000437952,PARD3B
ENSG00000258890,723.1146544,-0.800177329,0.192600277,-4.154601125,3.26E-05,0.000439418,CEP95
ENSG00000115423,94.65543195,-1.27636505,0.307216309,-4.154613583,3.26E-05,0.000439418,DNAH6
ENSG00000151650,32.14685505,4.827471782,1.162442393,4.15286969,3.28E-05,0.000441867,VENTX
ENSG00000134324,1915.586742,1.215921718,0.292792534,4.152844001,3.28E-05,0.000441867,LPIN1
ENSG00000188389,307.1611036,2.378617102,0.572777628,4.152775853,3.28E-05,0.000441867,PDCD1
ENSG00000182307,2412.39736,-1.817283757,0.437655299,-4.152317499,3.29E-05,0.000442396,C8orf33
ENSG00000125910,261.0989084,2.012717128,0.48480493,4.151602022,3.30E-05,0.000443425,S1PR4
ENSG00000109471,14.13388103,-2.998434307,0.722347976,-4.150955504,3.31E-05,0.000444321,IL2
ENSG00000139515,31.44988142,3.244121343,0.78178873,4.149613849,3.33E-05,0.000446574,PDX1
ENSG00000203943,462.0241566,-1.921913189,0.463504096,-4.146485876,3.38E-05,0.000452353,SAMD13
ENSG00000189143,18165.50754,-1.478161188,0.356571016,-4.145488894,3.39E-05,0.000453961,CLDN4
ENSG00000066336,654.3112219,2.75443788,0.664629978,4.144317847,3.41E-05,0.000455921,SPI1
ENSG00000183036,18.32007206,-5.489471383,1.325503908,-4.141422254,3.45E-05,0.000461346,PCP4
ENSG00000221869,962.9607373,1.170197836,0.282592434,4.14093831,3.46E-05,0.000461581,CEBPD
ENSG00000179091,2501.371325,-0.614578032,0.148410592,-4.141065836,3.46E-05,0.000461581,CYC1
ENSG00000002330,1094.241368,-0.647862978,0.156529599,-4.13891673,3.49E-05,0.000464998,BAD
ENSG00000075461,12.44837102,-4.343010267,1.049337224,-4.138812736,3.49E-05,0.000464998,CACNG4
ENSG00000153064,745.1082703,1.577613998,0.381186211,4.138696396,3.49E-05,0.000464998,BANK1
ENSG00000170190,733.8378565,-0.905937429,0.218914863,-4.138309365,3.50E-05,0.000465393,SLC16A5
ENSG00000106066,794.6895878,2.471821079,0.59732729,4.138135193,3.50E-05,0.000465393,CPVL
ENSG00000168995,62.63251129,2.922723911,0.706474212,4.137056757,3.52E-05,0.000467213,SIGLEC7
ENSG00000125772,1526.494635,1.046623831,0.25304242,4.13615958,3.53E-05,0.000468669,GPCPD1
ENSG00000198856,1316.873135,0.918369228,0.222066541,4.135558747,3.54E-05,0.000469524,OSTC
ENSG00000135631,951.9830228,0.531461065,0.128566098,4.13375745,3.57E-05,0.000472505,RAB11FIP5
ENSG00000127995,1877.205486,-1.185605125,0.286811717,-4.133740202,3.57E-05,0.000472505,CASD1
ENSG00000151150,2982.752144,-1.700561716,0.411418454,-4.133411375,3.57E-05,0.000472781,ANK3
ENSG00000152578,67.71223612,-3.274794509,0.792306541,-4.133241796,3.58E-05,0.000472781,GRIA4
ENSG00000113722,7806.008241,-1.107142805,0.268095419,-4.129659542,3.63E-05,0.000479827,CDX1
ENSG00000186197,6721.143601,0.951852653,0.230523417,4.129093117,3.64E-05,0.00048063,EDARADD
ENSG00000197299,474.6470364,1.034625456,0.250666208,4.127502722,3.67E-05,0.000483583,BLM
ENSG00000141026,439.8611715,-0.701929035,0.170081223,-4.127022498,3.67E-05,0.000484211,MED9
ENSG00000136048,677.9376889,1.976692658,0.479159253,4.125335465,3.70E-05,0.000487302,DRAM1
ENSG00000233251,46.79255319,-1.97145335,0.477905483,-4.125195088,3.70E-05,0.000487302,LOC100129434
ENSG00000163083,35.62068224,2.652488558,0.643344298,4.122968941,3.74E-05,0.000491649,INHBB
ENSG00000110876,897.65338,1.989155099,0.482594339,4.121795343,3.76E-05,0.000493772,SELPLG
ENSG00000054148,1723.967413,-0.756431831,0.183547254,-4.121183044,3.77E-05,0.000494697,PHPT1
ENSG00000101445,2667.675583,1.350734803,0.327858796,4.119867512,3.79E-05,0.000497139,PPP1R16B
ENSG00000171421,352.9302919,0.770895266,0.187153682,4.119049415,3.80E-05,0.000498515,MRPL36
ENSG00000114529,1228.607468,-1.270758623,0.308556037,-4.118404669,3.82E-05,0.000499127,C3orf52
ENSG00000136280,1263.686511,0.829295627,0.20136254,4.118420576,3.81E-05,0.000499127,CCM2
ENSG00000162975,20.72215481,-3.438779063,0.8352534,-4.117048864,3.84E-05,0.000501678,KCNF1
ENSG00000122679,520.3904339,2.537690217,0.616492111,4.116338506,3.85E-05,0.000502832,RAMP3
ENSG00000162695,3028.05069,0.598830669,0.145587649,4.113196915,3.90E-05,0.00050893,SLC30A7
ENSG00000107537,1142.510123,-1.194567855,0.290413895,-4.113328856,3.90E-05,0.00050893,PHYH
ENSG00000168610,13206.90381,0.894965233,0.217603277,4.112829748,3.91E-05,0.000509052,STAT3
ENSG00000131378,1283.660713,1.666737228,0.40525795,4.112781073,3.91E-05,0.000509052,RFTN1
ENSG00000159231,104.040535,1.442760092,0.350826745,4.112457538,3.91E-05,0.000509368,CBR3
ENSG00000114353,4581.910754,1.534636694,0.373267303,4.111361171,3.93E-05,0.000511395,GNAI2
ENSG00000203972,9.299944165,-4.928225592,1.198828147,-4.110869106,3.94E-05,0.000512087,GLYATL3
ENSG00000115525,316.2882312,1.503897858,0.365867592,4.110497599,3.95E-05,0.000512512,ST3GAL5
ENSG00000185361,483.6410822,1.235121965,0.300670839,4.107887453,3.99E-05,0.000517572,TNFAIP8L1
ENSG00000147065,7323.770855,1.760672454,0.428609629,4.107869579,3.99E-05,0.000517572,MSN
ENSG00000173175,236.9720412,-2.053590197,0.500079877,-4.10652436,4.02E-05,0.00052019,ADCY5
ENSG00000189266,2670.15104,-0.582220408,0.141828652,-4.105097249,4.04E-05,0.000523005,PNRC2
ENSG00000136478,1859.034464,-0.555588331,0.135371569,-4.104172954,4.06E-05,0.000524694,TEX2
ENSG00000186063,729.922816,0.57112625,0.139183024,4.103418897,4.07E-05,0.000525304,AIDA
ENSG00000170703,494.5988382,-1.617204238,0.394114762,-4.103384073,4.07E-05,0.000525304,TTLL6
ENSG00000105552,1046.730186,-1.090032741,0.265643501,-4.103366871,4.07E-05,0.000525304,BCAT2
ENSG00000165795,2123.04137,-1.174054468,0.286193923,-4.102303977,4.09E-05,0.000526909,NDRG2
ENSG00000089820,975.5499534,1.299511498,0.316775764,4.102307204,4.09E-05,0.000526909,ARHGAP4
ENSG00000128656,185.9823743,2.410886369,0.587996694,4.100169938,4.13E-05,0.000531381,CHN1
ENSG00000145103,1022.524989,-1.481973316,0.361463946,-4.099920149,4.13E-05,0.000531545,ILDR1
ENSG00000154978,3063.719645,1.033840047,0.252341004,4.096995859,4.19E-05,0.000537887,VOPP1
ENSG00000139370,637.6891888,0.75123969,0.18345166,4.095028023,4.22E-05,0.000542058,SLC15A4
ENSG00000171067,1315.153127,0.733777264,0.179342984,4.091474607,4.29E-05,0.00055001,C11orf24
ENSG00000110446,481.7677902,2.370115401,0.579495673,4.089962209,4.31E-05,0.000552928,SLC15A3
ENSG00000225523,1660.792193,3.221823111,0.787752794,4.08989106,4.32E-05,0.000552928,IGKV6D-21
ENSG00000084070,2104.568066,1.040755706,0.254549973,4.088610561,4.34E-05,0.000555561,SMAP2
ENSG00000198521,503.1613014,-0.824853898,0.201867402,-4.086117362,4.39E-05,0.000561131,ZNF43
ENSG00000078098,63.95234495,2.914071724,0.713243852,4.085659784,4.40E-05,0.000561808,FAP
ENSG00000079335,913.3132219,-1.580158395,0.386981392,-4.08329297,4.44E-05,0.000567128,CDC14A
ENSG00000266028,565.8613329,1.921496678,0.470613231,4.082963566,4.45E-05,0.000567499,SRGAP2
ENSG00000104432,497.5554003,0.932778927,0.228474841,4.082633014,4.45E-05,0.000567872,IL7
ENSG00000116191,2958.581093,0.906219606,0.222100141,4.08022976,4.50E-05,0.000573337,RALGPS2
ENSG00000139505,1774.968556,0.692122795,0.169708364,4.078306912,4.54E-05,0.000577657,MTMR6
ENSG00000116852,1169.485254,0.958139896,0.235023069,4.076790848,4.57E-05,0.000580992,KIF21B
ENSG00000168803,239.001344,-0.73618324,0.18061552,-4.075968879,4.58E-05,0.000582604,ADAL
ENSG00000174780,2677.169242,0.666141868,0.163442894,4.075685706,4.59E-05,0.000582869,SRP72
